datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4
2007-09-12,0.89428055,0.119301386,240.01506,3.86,0.0,2.2340279,5.3854165,7.2852316
2007-09-13,0.7960986,0.11524861,239.30983,3.4644444,0.8159722,1.7520833,2.6756945,8.02456
2007-09-14,0.7885208,0.12717083,239.3019,3.4447222,0.62569445,0.46944445,4.0305557,8.016319
2007-09-15,0.76063335,0.1281014,240.00197,3.2781944,0.0,1.00625,4.4888887,7.182083
2007-09-16,1.1473777,0.13357778,239.56047,4.96625,2.1652777,2.1277778,6.4652777,8.36463
2007-09-17,1.0147125,0.14049584,239.2148,4.413472,4.61875,0.64305556,4.360417,7.289653
2007-09-18,0.8107778,0.102175,238.26068,3.5127778,1.3111111,1.4090278,3.7673612,7.025463
2007-09-19,0.9018639,0.1054125,240.3052,3.8833334,0.0,1.9048611,5.5118055,7.614398
2007-09-20,0.8718972,0.09229722,239.71498,3.7209723,0.73333335,0.33958334,6.9416666,6.517037
2007-09-21,0.8602639,0.10613472,239.38147,3.7326388,2.1736112,1.90625,4.3861113,5.8717594
2007-09-22,0.8167861,0.12738334,239.48303,3.5151389,0.65555555,0.91041666,5.338889,6.708241
2007-09-23,0.9847014,0.16873194,239.50043,4.28,1.9659722,1.3395833,5.126389,7.9797454
2007-09-24,0.9406458,0.13723889,238.6006,4.07875,0.64513886,2.7326388,5.5243053,6.775347
2007-09-25,1.2252375,0.09033194,238.09961,5.206389,0.63611114,1.5645833,6.8194447,11.400486
2007-09-26,1.2672211,0.11726565,239.42458,5.3770514,0.7357441,6.547288,3.9367177,9.900602
2007-09-27,0.96708333,0.10465972,239.56706,4.077778,0.74027777,0.44652778,5.086111,9.845139
2007-09-28,1.1670125,0.15466528,239.46243,4.994167,0.69166666,2.5847223,6.911111,9.262709
2007-09-29,1.5948069,0.1264736,239.1401,6.7931943,2.8368056,5.178472,5.6875,12.877338
2007-09-30,1.0529791,0.11360278,240.06479,4.4525,0.9756944,0.40416667,7.1006947,9.0690975
2007-10-01,1.1950847,0.10189861,239.23991,5.07375,1.0465277,4.598611,4.138889,10.134051
2007-10-02,1.5269889,0.11238056,238.49379,6.4740276,0.35277778,5.570833,8.899305,10.626898
2007-10-03,0.88920414,0.109540276,239.26106,3.8,0.6798611,3.488889,2.5638888,8.087431
2007-10-04,1.0544847,0.096144445,239.20508,4.454583,1.6666666,0.30833334,6.7430553,8.856689
2007-10-05,0.96811944,0.104608335,238.82712,4.089722,0.0,0.24375,6.545139,9.346436
2007-10-06,1.2196112,0.1293,238.38072,5.167639,3.3611112,0.24097222,6.7125,10.012268
2007-10-07,1.4625791,0.10637361,238.82628,6.2079167,1.7347223,5.732639,7.5597224,9.3492365
2007-10-08,0.7605847,0.08465,239.09654,3.231111,0.0,0.29166666,3.5291667,8.855578
2007-10-09,1.1721237,0.11097361,238.87915,4.9823613,1.4125,1.4909723,6.451389,10.180532
2007-10-10,0.8103972,0.09218889,239.42116,3.488611,1.29375,1.4701389,2.3229167,8.419815
2007-10-11,1.2030874,0.106325,238.44415,5.109028,1.8263888,0.2875,5.420833,12.516736
2007-10-12,1.3295166,0.09582222,238.48131,5.6670833,0.7083333,3.4916666,8.096528,9.862083
2007-10-13,1.3380055,0.086947225,238.76541,5.7006946,0.67291665,2.6381946,5.8770833,13.111898
2007-10-14,1.431425,0.10420139,239.10103,6.07875,2.0347223,5.204167,4.9486113,11.669583
2007-10-15,0.87939584,0.082070835,239.29271,3.7219443,0.73680556,0.23541667,5.3152776,8.369097
2007-10-16,1.3641958,0.12875973,238.86263,5.8231945,0.0,5.4659724,6.858333,10.412292
2007-10-17,1.0950903,0.09472222,239.19214,4.6369443,0.7395833,0.31458333,6.227778,10.969561
2007-10-18,1.0545347,0.08506945,239.80028,4.43375,0.80694443,0.22013889,6.85,9.698495
2007-10-19,1.4483666,0.08435972,239.65218,6.103194,0.90208334,2.1694446,8.088889,12.979028
2007-10-20,1.1529486,0.09690556,241.82481,4.814722,1.6409723,0.20555556,9.184028,8.185255
2007-10-21,1.3485694,0.10696389,241.49074,5.701667,2.5777779,3.0256944,5.078472,11.794213
2007-10-22,1.1478444,0.080840275,240.54541,4.8058333,0.0,0.20763889,9.046528,9.8765745
2007-10-23,1.3592824,0.08865368,241.23186,5.7121,0.7420028,3.6063979,7.426982,10.879323
2007-10-24,1.2955805,0.101931944,240.80827,5.4731946,3.0965278,0.25277779,6.329861,11.913842
2007-10-25,1.287443,0.091805555,240.47263,5.413611,1.0263889,1.6895833,5.1284723,13.61294
2007-10-26,0.9983111,0.07616389,240.68085,4.3658333,0.0,0.24166666,4.0041666,12.392685
2007-10-27,1.2400612,0.07582361,240.2012,5.3091664,0.95416665,3.3722222,6.2145834,10.126713
2007-10-28,0.35566527,0.06409583,240.86606,1.4852778,0.0,0.19652778,1.2256944,4.5055323
2007-10-29,0.37876946,0.06041528,241.1933,1.5744444,0.0,0.18680556,1.9090278,4.216991
2007-10-30,0.5632,0.06238889,240.62593,2.351389,0.0,1.34375,2.9555554,5.0873613
2007-10-31,0.89111805,0.07444444,240.33897,3.742361,0.0,3.2638888,6.1909723,5.3971066
2007-11-01,0.34459445,0.05905972,240.9384,1.4359722,0.0,0.20347223,1.3826389,4.15713
2007-11-02,1.0025014,0.06483472,239.34898,4.202639,0.93472224,1.46875,8.503472,5.801412
2007-11-03,0.34204862,0.06119722,240.1905,1.4343055,0.0,0.19583334,1.3444444,4.1605325
2007-11-04,1.0317264,0.09639028,240.20552,4.384028,0.0,3.0465279,4.9083333,9.240579
2007-11-05,1.0420778,0.091215275,239.65912,4.39625,0.8784722,0.27569443,4.571528,11.642268
2007-11-06,1.4460958,0.13925417,238.70197,6.149861,0.7673611,3.8298612,7.423611,12.080764
2007-11-07,1.2810819,0.1343889,239.56491,5.481111,3.5013888,0.20902778,4.4263887,13.2145605
2007-11-08,1.0424027,0.09354028,240.75264,4.435,1.1909722,0.21805556,4.513889,11.450463
2007-11-09,1.5077958,0.078640275,238.71544,6.3672223,0.0,3.1756945,10.677083,11.277153
2007-11-10,1.8136111,0.16503611,239.11041,7.7069445,2.567361,0.21111111,9.560416,17.887962
2007-11-11,1.3105028,0.12889583,240.26027,5.5405555,2.3923612,0.22222222,4.1833334,15.043797
2007-11-12,1.4973236,0.09546389,239.82559,6.2719445,0.70694447,2.8923612,9.222917,12.133171
2007-11-13,1.5377764,0.097883336,241.12299,6.453472,0.6791667,3.4256945,7.6916666,13.833078
2007-11-14,1.4222181,0.09832639,239.94603,5.9406943,0.7326389,0.2048611,11.350695,11.41544
2007-11-15,1.0361028,0.09240694,239.98499,4.396389,1.1152778,0.39652777,5.210417,10.546158
2007-11-16,1.6039958,0.08609583,240.98352,6.7180557,1.3826389,3.2361112,9.419444,12.695069
2007-11-17,1.8125653,0.1166875,240.60342,7.598889,1.7972223,1.5270833,10.409722,16.475393
2007-11-18,1.5165681,0.11233472,242.26045,6.347639,3.6118054,1.45625,4.9069443,15.301134
2007-11-19,1.1969819,0.07779861,242.76636,5.00625,0.75625,0.17569445,7.4652777,11.552477
2007-11-20,1.4554555,0.08668889,241.33882,6.0904164,0.7048611,2.7458334,7.6569443,13.149954
2007-11-21,1.2173982,0.091369,241.49677,5.114941,0.7915219,0.38151494,6.570535,12.546398
2007-11-22,1.3419292,0.09938055,241.56505,5.65625,1.9909723,0.20625,6.2506943,13.917569
2007-11-23,1.7518181,0.09646667,240.72237,7.3406944,1.5055555,4.2923613,9.503472,13.895578
2007-11-24,1.3187875,0.10452222,241.80275,5.512639,1.0923611,2.86875,9.340972,8.677709
2007-11-25,0.96916527,0.085261114,242.66116,4.0866666,2.4694445,0.19375,3.9430556,9.546505
2007-11-26,1.0900805,0.081284724,241.11649,4.601389,0.75555557,0.2,6.1986113,11.013843
2007-11-27,1.9451473,0.09721806,241.32109,8.15625,0.73819447,7.6527777,10.49375,13.534398
2007-11-28,1.1423194,0.08016805,242.8948,4.7755556,0.8208333,0.53402776,5.423611,12.260185
2007-11-29,1.1947395,0.08249479,242.73105,5.018485,1.4113969,0.19666435,6.1278667,12.176395
2007-11-30,1.6192555,0.10227778,243.48775,6.757222,0.0,5.514583,9.445139,12.02787
2007-12-01,2.177043,0.20061944,240.26608,9.191527,6.4972224,0.24513888,12.39375,17.14794
2007-12-02,2.045964,0.22575139,240.73001,8.618611,1.4513888,4.8020835,7.3861113,20.459814
2007-12-03,1.2236527,0.091606945,241.07959,5.1655555,0.79236114,0.20763889,7.241667,12.152546
2007-12-04,1.4358584,0.10070556,241.53598,6.045139,0.7027778,4.047222,5.945139,13.235833
2007-12-05,1.4952222,0.1238875,241.22787,6.3481946,2.3763888,0.2048611,7.5826387,14.756481
2007-12-06,1.727732,0.112455554,239.7101,7.337917,3.2993054,0.22083333,8.269444,17.005949
2007-12-07,1.2284833,0.102527775,240.67105,5.1579165,0.31875,2.5763888,7.1270833,10.4525
2007-12-08,1.5370861,0.10718056,239.55994,6.5080557,0.78680557,1.6347222,8.529861,14.666713
2007-12-09,1.5795722,0.13953888,239.91507,6.7015276,2.9,1.6861111,6.061111,15.678982
2007-12-10,1.221357,0.08681389,241.90384,5.1745834,0.7652778,0.19305556,5.7506943,13.646921
2007-12-11,1.6007667,0.092845835,241.46024,6.712222,0.7291667,2.6506944,8.847222,14.452361
2007-12-12,1.1028209,0.081170835,242.47633,4.591111,0.8,0.17638889,5.3881946,12.015764
2007-12-13,1.283157,0.07742361,241.82735,5.4195833,0.7659722,1.0055555,6.1881943,13.426227
2007-12-14,1.3713944,0.1246875,241.98592,5.7577777,0.6805556,2.6729167,8.986806,10.516296
2007-12-15,1.9006083,0.1094625,241.28064,7.98,1.1847222,2.5604167,9.939584,17.992083
2007-12-16,1.9182069,0.08815139,242.68498,7.9922223,2.3680556,1.5840278,8.978472,19.03956
2007-12-17,1.2488297,0.07303544,242.62575,5.189437,1.1369007,0.16886728,7.343294,12.164767
2007-12-18,1.8216625,0.10005555,242.93999,7.602083,0.7798611,4.0347223,7.703472,17.842985
2007-12-19,1.5250361,0.07592778,242.7011,6.3344445,0.85625,1.8458333,8.110416,14.604769
2007-12-20,1.3539987,0.08294028,243.16794,5.613333,1.2909722,0.19166666,9.438889,11.645116
2007-12-21,1.3767889,0.0739375,242.88164,5.71375,0.82708335,0.1388889,8.507639,13.472871
2007-12-22,1.8133777,0.09813472,242.14554,7.593472,2.6520834,3.1597223,8.800694,15.610463
2007-12-23,1.67295,0.12241111,242.55794,6.9827776,1.36875,2.1465278,8.306945,16.060278
2007-12-24,1.56795,0.10399584,242.65042,6.549722,2.0729167,1.6083333,9.965278,12.485972
2007-12-25,1.8715055,0.105425,242.98087,7.790972,3.1861112,2.338889,6.3083334,19.358425
2007-12-26,1.791861,0.09744028,242.3924,7.426111,0.77013886,1.9256945,6.5833335,20.585186
2007-12-27,1.7584708,0.13234861,242.11162,7.3958335,2.8625,1.0347222,5.5277777,19.882847
2007-12-28,2.1618416,0.14361112,242.28448,9.030556,1.375,5.9402776,10.988194,17.727222
2007-12-29,2.2909417,0.13881388,240.55066,9.56,3.3583333,1.6902778,10.351389,22.782362
2007-12-30,1.777025,0.12391389,242.09917,7.4656944,2.4965277,2.4979167,9.364583,15.258056
2007-12-31,1.5392653,0.101066664,241.09479,6.455,0.0,2.4006944,9.771528,13.482199
2008-01-01,1.9164847,0.09896389,241.03667,7.978611,1.7090278,1.9020833,8.579861,19.75044
2008-01-02,1.1417403,0.07754584,242.41745,4.7704167,0.0,2.148611,6.240972,10.639421
2008-01-03,1.0486861,0.08415417,243.07745,4.4016666,0.7847222,0.5875,4.632639,11.473241
2008-01-04,1.5915639,0.094934724,241.27338,6.715139,0.86180556,3.698611,8.161111,13.804537
2008-01-05,1.5161444,0.08990555,238.82294,6.4468055,1.4673611,0.19861111,10.132639,13.470463
2008-01-06,1.2674888,0.081220835,239.40729,5.390139,1.3652778,1.6979166,5.4333334,12.628287
2008-01-07,1.1776487,0.080675,240.74394,4.915278,0.89444447,0.19583334,7.148611,11.388588
2008-01-08,1.419132,0.08850833,240.82181,5.9900002,1.5256945,2.4381945,6.8006945,12.887616
2008-01-09,1.2419722,0.08703889,241.25864,5.2319446,0.80694443,0.19722222,6.2243056,13.471065
2008-01-10,1.3153305,0.083683334,240.80714,5.5945835,0.9076389,0.19791667,6.938889,13.877731
2008-01-11,1.1845958,0.066308334,240.41005,4.9634724,0.87569445,0.2013889,5.553472,13.112708
2008-01-12,1.9940333,0.11300278,239.96017,8.523889,3.8847222,1.8201389,7.7194443,19.809584
2008-01-13,2.0025406,0.10026268,239.75119,8.44934,4.5205,0.2362752,6.505907,22.112995
2008-01-14,1.4062028,0.08340972,240.29901,6.014583,4.109722,0.23541667,6.7625,12.329074
2008-01-15,1.8659111,0.07857222,240.70949,7.89125,0.54305553,4.779861,10.077778,15.6978245
2008-01-16,1.4832306,0.08953472,240.42215,6.3195834,0.80694443,2.3819444,6.521528,15.010093
2008-01-17,1.0918626,0.081054166,241.62799,4.645,0.69930553,0.24305555,6.0118055,11.243542
2008-01-18,1.5187416,0.08284028,239.93294,6.4322224,0.71805555,0.5875,10.404861,13.601945
2008-01-19,1.3752126,0.0937375,239.60593,5.828889,1.7506944,4.204167,5.5659723,11.399375
2008-01-20,1.2085888,0.09625972,239.94453,5.148889,1.2326388,0.2638889,3.4305556,15.216064
2008-01-21,1.2909708,0.085,239.56474,5.5190277,0.0,0.2611111,7.254861,14.000208
2008-01-22,1.6145959,0.09962639,240.09477,6.92875,3.2430556,5.3055553,5.2444444,13.116875
2008-01-23,1.3071584,0.07498889,240.90704,5.520278,0.775,0.26875,9.277083,11.465138
2008-01-24,1.1423764,0.07243472,240.77924,4.8879166,0.76875,0.22222222,4.1215277,13.927107
2008-01-25,1.5554556,0.08307361,240.70544,6.544028,0.0,1.68125,7.922917,16.320093
2008-01-26,1.9687417,0.11695972,239.76021,8.366667,3.4201388,0.21597221,10.8375,18.33875
2008-01-27,1.6540042,0.097748615,241.30368,6.984861,2.5868056,2.651389,5.115972,17.21257
2008-01-28,1.6029139,0.07488611,240.46678,6.769583,0.79305553,0.19444445,8.883333,16.844398
2008-01-29,1.85835,0.081372224,240.62311,7.842222,1.0326389,4.304861,7.692361,17.942638
2008-01-30,1.1393375,0.080881946,241.61465,4.826389,0.0,0.18125,5.0423613,13.7653475
2008-01-31,1.3568903,0.09553889,241.88576,5.7933335,0.8090278,0.18541667,6.553472,15.066921
2008-02-01,1.0657306,0.12447917,240.36028,4.5176387,0.23333333,0.19444445,5.0284724,12.305926
2008-02-02,2.0403295,0.1605059,240.29051,8.649479,4.341209,1.9207783,10.554552,17.188951
2008-02-03,1.4476167,0.10674167,240.34073,6.1356945,1.6104167,3.0798612,5.8694444,13.567223
2008-02-04,1.1306514,0.072245836,240.2552,4.777222,0.80625,0.175,6.61875,11.24419
2008-02-05,1.7169833,0.106101386,240.97691,7.2105556,0.7625,5.41875,9.525695,12.909445
2008-02-06,1.1594027,0.07934722,238.41371,4.933611,1.4680556,0.24722221,5.852778,11.755324
2008-02-07,1.054382,0.07549028,241.07054,4.4393053,0.0,0.2048611,5.617361,11.750811
2008-02-08,1.3545583,0.082704164,240.43312,5.7472224,0.6527778,1.3340278,6.640972,13.9481945
2008-02-09,1.4599138,0.10036667,241.76451,6.09,1.4236112,1.9708333,7.147917,13.789537
2008-02-10,1.5171624,0.10537222,241.2752,6.396806,1.7791667,2.0520833,7.0333333,14.421458
2008-02-11,1.1750112,0.07100417,241.6922,4.9318056,0.70694447,0.20625,6.201389,12.468935
2008-02-12,1.3804153,0.09093472,239.50916,5.8470836,1.3951389,1.2888889,8.429167,11.893727
2008-02-13,1.3197902,0.08922084,241.2031,5.5801387,1.7569444,2.5104167,5.2555556,12.473588
2008-02-14,1.1143209,0.078920834,240.76482,4.68375,0.9027778,0.20208333,6.4576387,11.009514
2008-02-15,1.3925055,0.07496667,241.89061,5.78125,0.77013886,1.1965277,9.317361,11.924398
2008-02-16,1.629825,0.09652361,241.08755,6.893889,0.74722224,1.6388888,8.054861,16.722778
2008-02-17,1.3426167,0.08338611,242.46983,5.654444,2.2097223,1.5673611,4.2006946,14.399167
2008-02-18,1.0516695,0.07081389,242.06393,4.37625,0.0,0.17430556,7.1840277,10.169491
2008-02-19,1.477025,0.09553333,241.01013,6.2197223,1.30625,3.2715278,7.7777777,12.261528
2008-02-20,1.5651319,0.13213055,241.6697,6.608333,2.5381944,3.8305554,5.35,14.366782
2008-02-21,1.134618,0.07796805,240.75038,4.788472,0.0,0.21319444,5.91875,12.778357
2008-02-22,1.2031695,0.08450556,241.43576,5.055278,0.81041664,1.3784722,7.014583,10.849352
2008-02-23,1.2753617,0.092144646,239.67264,5.411544,1.1710709,1.5646732,6.9819193,11.538363
2008-02-24,0.8770889,0.07453611,240.37779,3.6388888,0.5236111,0.23055555,7.9493055,5.9146757
2008-02-25,0.35033888,0.06369445,239.776,1.4555556,0.0,0.22291666,1.2888889,4.327176
2008-02-26,0.35216665,0.058743056,239.53333,1.4590278,0.0,0.2048611,1.3979167,4.266667
2008-02-27,0.39355555,0.059838887,239.55402,1.6341667,0.0,0.22638889,2.0618055,4.2710648
2008-02-28,0.3536,0.05781111,239.80428,1.4669445,0.0,0.19513889,1.4083333,4.289861
2008-02-29,0.9259361,0.061769444,238.0385,3.872639,0.0,2.620139,5.598611,7.2135186
2008-03-01,0.79296947,0.07302639,239.43152,3.277639,0.0,0.89375,1.8916667,10.43074
2008-03-02,0.80710137,0.10049306,239.74625,3.425,0.0,3.6416667,1.78125,8.028773
2008-03-03,0.72260416,0.07939861,240.35199,2.9775,0.0,1.5326389,1.21875,9.292014
2008-03-04,1.1590208,0.07566528,241.02641,4.867639,0.8673611,1.6965277,6.5381947,10.214931
2008-03-05,1.4147278,0.09784583,241.06525,5.9708333,0.7951389,6.803472,3.8395834,12.140602
2008-03-06,1.738339,0.07373889,240.42923,7.2145834,0.7513889,0.25833333,4.8368053,23.125788
2008-03-07,1.2937194,0.08985556,240.81607,5.4416666,0.8576389,2.4104166,6.272917,12.021019
2008-03-08,1.5615695,0.16463889,241.59096,6.588333,4.365278,0.24027778,5.857639,15.562963
2008-03-09,1.0836514,0.09414861,240.74638,4.591111,1.8104167,0.23125,2.8854167,13.133773
2008-03-10,1.1240875,0.08828056,241.72734,4.7125,1.3951389,0.25555557,6.013889,11.070209
2008-03-11,1.527807,0.10493056,240.42415,6.466944,0.8826389,2.7090278,8.983334,12.888449
2008-03-12,1.2321056,0.09596805,241.0572,5.172222,0.7777778,1.6486111,7.6680555,10.440648
2008-03-13,1.1635514,0.08921806,240.80263,4.9416666,2.2659721,2.4930556,3.7944446,10.839051
2008-03-14,1.534875,0.11093611,240.62737,6.44625,0.6805556,2.695139,10.052778,12.152778
2008-03-15,1.0946528,0.10723056,240.198,4.6506944,1.7708334,0.34861112,4.1041665,12.020602
2008-03-16,1.2513611,0.12059167,241.29466,5.298333,1.6625,0.39305556,7.8375,10.962963
2008-03-17,1.1853597,0.12171806,240.80522,5.0069447,0.16388889,4.61875,6.490278,8.483079
2008-03-18,1.3316431,0.10238889,241.92899,5.571944,0.80277777,2.7909722,8.711111,9.88919
2008-03-19,0.90864444,0.09895694,242.40222,3.8255556,1.4652778,0.28541666,4.273611,9.119768
2008-03-20,0.87032914,0.08392639,241.76259,3.6595833,0.76875,0.33194444,4.6319447,8.772847
2008-03-21,1.4350291,0.15543333,241.3699,6.0381947,1.5076389,3.3180556,9.21875,9.872708
2008-03-22,1.4260528,0.12894444,241.61215,6.020278,2.3069444,0.40833333,8.614583,12.437685
2008-03-23,1.6152709,0.10586528,242.65262,6.7905555,4.360417,1.4666667,9.6375,11.456597
2008-03-24,1.3722502,0.09107019,242.70726,5.7578874,0.78596246,4.161223,4.8700485,13.053602
2008-03-25,1.3999,0.08877222,242.13821,5.8705554,1.5597222,2.5534723,9.370833,9.847639
2008-03-26,1.1343555,0.09277639,242.8098,4.7630553,1.76875,2.6604166,5.240972,9.235787
2008-03-27,0.9519597,0.080861114,242.09554,3.9608333,0.0,0.24722221,6.265278,9.353496
2008-03-28,1.3093222,0.095583335,242.32333,5.4790277,1.6145834,2.5034723,8.042361,9.66162
2008-03-29,1.7160764,0.121575,241.25356,7.209306,3.5784721,0.26041666,11.972222,12.790162
2008-03-30,1.49055,0.12220139,241.16376,6.2775,3.5034723,0.9131944,6.7840276,13.641806
2008-03-31,0.95664585,0.090875,242.72704,4.0059724,0.7576389,0.28541666,6.51875,8.382292
2008-04-01,1.4785084,0.11833055,241.6158,6.2025,0.74930555,4.6229167,10.079861,9.189722
2008-04-02,1.1747723,0.09898611,238.66716,5.007639,0.76805556,2.551389,5.547917,10.712176
2008-04-03,0.78385836,0.084191665,240.69424,3.2808332,0.0,0.29305556,4.7923613,7.978889
2008-04-04,1.1332763,0.08701806,241.33105,4.726389,1.48125,0.5381944,9.198611,7.669884
2008-04-05,1.3685848,0.14144722,240.55803,5.784861,2.0340278,0.60694444,9.475,10.693773
2008-04-06,1.1779987,0.10456389,241.1496,4.9463887,0.78055555,1.8159722,5.2444444,11.792338
2008-04-07,1.0686375,0.09811111,243.22833,4.4841666,1.6805556,0.46666667,6.5736113,9.089791
2008-04-08,1.8454973,0.1279,242.06659,7.6994443,1.9111111,7.4395833,12.165972,9.24162
2008-04-09,0.846425,0.092266664,242.3177,3.5229168,0.0,0.2611111,6.2520833,7.5938888
2008-04-10,1.0262125,0.11366667,241.94905,4.3054166,2.2645833,0.31736112,4.532639,9.988958
2008-04-11,1.3039334,0.09992361,240.75838,5.452639,1.2513889,0.34097221,10.0847225,10.055139
2008-04-12,1.9444542,0.2724111,241.06317,8.218194,4.913889,1.7354167,10.572917,15.185348
2008-04-13,1.5506847,0.14827362,240.42332,6.5518055,1.7736111,4.126389,9.032639,10.9121065
2008-04-14,1.1038764,0.10760972,242.31406,4.6043057,0.0,0.2951389,7.7756944,10.327106
2008-04-15,1.1600041,0.124154165,241.23874,4.9095836,0.81527776,2.776389,6.8569446,8.884791
2008-04-16,1.0340723,0.08743333,241.74438,4.316111,0.58194447,0.27986112,7.8625,8.510232
2008-04-17,0.9693486,0.101304166,241.4036,4.1043057,1.19375,0.28958333,5.998611,8.673865
2008-04-18,1.2933264,0.12822638,240.64157,5.4576387,1.5097222,2.661111,7.584028,9.800579
2008-04-19,1.5650764,0.17033611,241.14317,6.6361113,2.9993055,1.70625,10.223611,11.155439
2008-04-20,1.2440403,0.15823194,241.43288,5.2605557,0.7152778,3.1555555,7.2229166,9.640255
2008-04-21,0.80844164,0.121805556,241.9925,3.4041667,0.0,1.85625,4.713889,6.9038887
2008-04-22,1.1303306,0.13413194,240.95972,4.7725,0.67430556,3.5368056,7.3631945,7.264537
2008-04-23,0.94258887,0.1315986,241.51134,3.9675,0.9583333,0.34166667,5.8375,8.572315
2008-04-24,0.72484165,0.119391665,240.60533,3.0580556,0.87708336,0.3625,3.6777778,7.1633334
2008-04-25,0.88037086,0.11265556,241.00716,3.7,0.57222223,1.3916667,6.5277777,6.1811805
2008-04-26,0.62719864,0.11715,240.79256,2.6340277,0.0,0.44027779,2.4902778,7.5227547
2008-04-27,0.70016664,0.13758194,240.90729,2.96375,0.48125,0.40833333,3.8111112,6.96875
2008-04-28,0.457675,0.11605417,240.97845,1.9506944,0.0,0.43125,1.9347222,5.2619443
2008-04-29,1.3698722,0.14955278,240.70691,5.7706943,0.9736111,3.757639,7.2784724,10.821482
2008-04-30,0.7650875,0.11913611,241.43364,3.218611,0.7340278,0.4097222,4.620139,6.9875693
2008-05-01,0.40000972,0.10465,241.44626,1.7023611,0.0,0.36805555,1.7958333,4.5029397
2008-05-02,1.0401167,0.14275555,241.64894,4.3777776,2.1625,0.40555555,6.032639,8.734583
2008-05-03,0.89555556,0.14028056,240.8337,3.8009722,0.69166666,0.37569445,4.5381947,9.320371
2008-05-04,1.0215069,0.14543195,241.38048,4.3625,1.525,1.9944445,3.7944446,9.711226
2008-05-05,0.9492583,0.12899305,240.73685,3.9977777,0.7,0.2625,7.08125,7.777222
2008-05-06,1.2430416,0.13860834,240.29031,5.245972,0.94027776,3.7569444,8.472222,7.547917
2008-05-07,0.81685,0.13260834,241.08127,3.4575,0.7152778,0.29375,4.617361,7.9877777
2008-05-08,1.4699292,0.17586389,239.85129,6.178472,2.5465279,0.4875,8.83125,12.633542
2008-05-09,1.2133833,0.15963472,240.47122,5.1361113,1.5479167,0.29375,8.266666,10.114722
2008-05-10,1.3257834,0.20125972,240.08623,5.636389,4.826389,0.425,8.134722,8.710278
2008-05-11,1.1186944,0.19145972,240.4856,4.804167,0.39097223,0.9305556,4.8125,12.5108795
2008-05-12,1.058475,0.159125,241.04163,4.5194445,1.4458333,0.7534722,8.304861,7.1370835
2008-05-13,1.0256208,0.1642139,240.37407,4.3918056,0.5715278,2.8395834,5.8125,7.8700695
2008-05-14,1.1001819,0.19262083,240.70851,4.713333,1.7131945,2.386111,6.7472224,7.489838
2008-05-15,0.8074778,0.1650861,240.3504,3.5220833,0.6027778,0.39583334,4.736111,7.723241
2008-05-16,1.146057,0.1635619,239.62024,4.922253,1.5493741,1.7837274,6.2273993,9.54045
2008-05-17,1.1510097,0.19159445,239.47285,4.9515276,1.4986111,0.6493056,8.661111,8.374468
2008-05-18,1.2527486,0.17673056,239.6827,5.4094443,1.2326388,3.71875,5.990278,9.937477
2008-05-19,0.7154597,0.122038886,240.43187,3.0694444,0.70416665,0.3875,5.210417,5.6222453
2008-05-20,1.0981486,0.12783472,241.0196,4.6822224,0.9388889,1.6881944,8.317361,7.358032
2008-05-21,0.9195222,0.13217084,240.76051,3.9166667,1.38125,0.32916668,6.4243054,7.190648
2008-05-22,0.67838055,0.117927775,239.5002,2.9559722,0.69166666,0.30555555,4.4965277,5.8125925
2008-05-23,1.0311917,0.12427639,239.49886,4.358611,0.0,0.9652778,10.231944,5.9893055
2008-05-24,1.0973444,0.19829862,240.7249,4.669028,0.71319443,0.3951389,8.911805,8.268935
2008-05-25,1.4225723,0.20167778,239.94565,6.136528,2.9909723,6.11875,4.177778,10.422037
2008-05-26,0.89563197,0.1532625,240.3637,3.9297223,0.6840278,0.4625,6.447222,7.333449
2008-05-27,1.1865972,0.1440736,239.39087,5.1073613,0.0,3.7166667,7.9708333,8.08912
2008-05-28,0.77386945,0.16364166,241.3227,3.3505557,2.1791666,0.35555556,4.6590276,5.704074
2008-05-29,0.7882472,0.12974444,237.67516,3.4756944,0.69722223,0.35208333,6.04375,6.0443983
2008-05-30,0.97030836,0.12654027,240.5537,4.2029166,0.0,2.0965278,7.8458333,6.2294445
2008-05-31,1.1399097,0.17355834,240.6542,4.9230556,1.225,1.6166667,8.234722,7.9221067
2008-06-01,1.2839416,0.15648611,240.62318,5.4231944,1.3236111,0.3784722,7.852083,11.844861
2008-06-02,0.7458417,0.11469305,236.36987,3.2180555,0.6666667,0.3875,4.4034724,6.9730554
2008-06-03,1.1095945,0.12079028,234.1522,4.8441668,2.0118055,1.8111111,6.4340277,8.236297
2008-06-04,1.1034111,0.10583611,234.70647,4.827778,1.0763888,5.334722,4.5194445,7.4596295
2008-06-05,0.777832,0.106323615,235.16383,3.3976388,1.2131945,0.3513889,6.0979166,5.301366
2008-06-06,0.8456347,0.121194445,239.71693,3.6720834,0.70069444,0.3513889,5.4659724,7.5758567
2008-06-07,1.3072805,0.12945417,238.98445,5.5319443,1.6520833,1.8131944,10.1340275,8.188704
2008-06-08,1.071057,0.13082223,239.96494,4.5961113,1.7611111,2.195139,6.758333,7.136366
2008-06-09,0.9206236,0.12752777,239.43468,4.0397224,1.3659723,1.4479166,5.5006943,7.0291433
